5613, jungle, byg:crag_gardens, WATER_AMBIENT, aquaculture:arapaima,10,1,1
12458, swamp, regions_unexplored:flooded_plains, MONSTER, minecraft:slime,80,4,4
10722, plains, regions_unexplored:flower_field, MONSTER, minecraft:slime,80,4,4
12110, icy, regions_unexplored:frozen_forest, MONSTER, minecraft:slime,80,4,4
10453, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:slime,80,4,4
11686, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:slime,80,4,4
10138, swamp, regions_unexplored:giant_bayou, MONSTER, minecraft:slime,80,4,4
10141, swamp, regions_unexplored:giant_bayou, MONSTER, minecraft:slime,10,1,1
13729, taiga, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:slime,80,4,4
12295, plains, regions_unexplored:grassland, MONSTER, minecraft:slime,80,4,4
10236, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:slime,80,4,4
12849, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:slime,80,4,4
13512, mountain, regions_unexplored:highland_fields, MONSTER, minecraft:slime,80,4,4
12157, icy, regions_unexplored:icy_desert, MONSTER, minecraft:slime,80,4,4
12004, icy, regions_unexplored:icy_heights, MONSTER, minecraft:slime,80,4,4
11018, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:slime,80,4,4
10618, plains, regions_unexplored:lupine_plains, MONSTER, minecraft:slime,80,4,4
10774, underground, regions_unexplored:lush_delta, MONSTER, minecraft:slime,80,4,4
10669, extreme_hills, regions_unexplored:lush_hills, MONSTER, minecraft:slime,80,4,4
11123, forest, regions_unexplored:maple_forest, MONSTER, minecraft:slime,80,4,4
13111, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:slime,80,4,4
11843, plains, regions_unexplored:meadow, MONSTER, minecraft:slime,80,4,4
13170, mountain, regions_unexplored:mountains, MONSTER, minecraft:slime,80,4,4
12628, river, regions_unexplored:muddy_river, MONSTER, minecraft:slime,80,4,4
13782, taiga, regions_unexplored:old_growth_boreal_forest, MONSTER, minecraft:slime,80,4,4
11569, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:slime,80,4,4
10343, forest, regions_unexplored:orchard, MONSTER, minecraft:slime,80,4,4
11794, desert, regions_unexplored:outback, MONSTER, minecraft:slime,80,4,4
13223, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:slime,80,4,4
13059, mountain, regions_unexplored:pine_slopes, MONSTER, minecraft:slime,80,4,4
12796, plains, regions_unexplored:poppy_fields, MONSTER, minecraft:slime,80,4,4
12577, plains, regions_unexplored:prairie, MONSTER, minecraft:slime,80,4,4
10820, underground, regions_unexplored:prismachasm, MONSTER, minecraft:slime,80,4,4
11293, plains, regions_unexplored:pumpkin_fields, MONSTER, minecraft:slime,80,4,4
11508, jungle, regions_unexplored:rainforest, MONSTER, minecraft:slime,80,4,4
10032, underground, regions_unexplored:redstone_caves, MONSTER, minecraft:slime,80,4,4
13395, jungle, regions_unexplored:redwoods, MONSTER, minecraft:slime,80,4,4
13335, jungle, regions_unexplored:roofed_eucalyptus_forest, MONSTER, minecraft:slime,80,4,4
11747, desert, regions_unexplored:saguaro_desert, MONSTER, minecraft:slime,80,4,4
13007, plains, regions_unexplored:shrubland, MONSTER, minecraft:slime,80,4,4
12949, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:slime,80,4,4
13454, jungle, regions_unexplored:sparse_redwoods, MONSTER, minecraft:slime,80,4,4
10405, icy, regions_unexplored:spires, MONSTER, minecraft:slime,80,4,4
11894, plains, regions_unexplored:steppe, MONSTER, minecraft:slime,80,4,4
12236, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:slime,80,4,4
12405, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:slime,80,4,4
10076, jungle, regions_unexplored:tropics, MONSTER, minecraft:slime,80,4,4
11397, forest, regions_unexplored:willow_forest, MONSTER, minecraft:slime,80,4,4
10969, mountain, regions_unexplored:wooded_arid_mountains, MONSTER, minecraft:slime,80,4,4
11947, forest, regions_unexplored:wooded_steppe, MONSTER, minecraft:slime,80,4,4
9254, forest, appletreesrev:apple_forest, MONSTER, minecraft:spider,80,4,4
4393, plains, byg:allium_fields, MONSTER, minecraft:spider,80,4,4
4479, plains, byg:amaranth_fields, MONSTER, minecraft:spider,80,4,4
4564, savanna, byg:araucaria_savanna, MONSTER, minecraft:spider,80,4,4
4649, forest, byg:aspen_forest, MONSTER, minecraft:spider,80,4,4
7168, forest, byg:autumnal_forest, MONSTER, minecraft:spider,80,4,4
7248, taiga, byg:autumnal_taiga, MONSTER, minecraft:spider,80,4,4
4772, plains, byg:autumnal_valley, MONSTER, minecraft:spider,80,4,4
4847, savanna, byg:baobab_savanna, MONSTER, minecraft:spider,80,4,4
8517, beach, byg:basalt_barrera, MONSTER, minecraft:spider,80,4,4
4926, swamp, byg:bayou, MONSTER, minecraft:spider,80,4,4
5018, taiga, byg:black_forest, MONSTER, minecraft:spider,80,4,4
5096, forest, byg:borealis_grove, MONSTER, minecraft:spider,80,4,4
5181, extreme_hills, byg:canadian_shield, MONSTER, minecraft:spider,80,4,4
6712, icy, byg:cardinal_tundra, MONSTER, minecraft:spider,80,4,4
5268, forest, byg:cherry_blossom_forest, MONSTER, minecraft:spider,80,4,4
5357, forest, byg:cika_woods, MONSTER, minecraft:spider,80,4,4
6563, plains, byg:coconino_meadow, MONSTER, minecraft:spider,80,4,4
5442, taiga, byg:coniferous_forest, MONSTER, minecraft:spider,80,4,4
5524, jungle, byg:crag_gardens, MONSTER, minecraft:spider,80,4,4
5615, swamp, byg:cypress_swamplands, MONSTER, minecraft:spider,80,4,4
5816, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:spider,80,4,4
8568, extreme_hills, byg:dacite_shore, MONSTER, minecraft:spider,80,4,4
5772, ocean, byg:dead_sea, MONSTER, minecraft:spider,80,4,4
6016, forest, byg:ebony_woods, MONSTER, minecraft:spider,80,4,4
7402, desert, byg:firecracker_shrubland, MONSTER, minecraft:spider,80,4,4
7879, forest, byg:fragment_forest, MONSTER, minecraft:spider,80,4,4
7801, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:spider,80,4,4
7722, taiga, byg:frosted_taiga, MONSTER, minecraft:spider,80,4,4
6270, jungle, byg:guiana_shield, MONSTER, minecraft:spider,80,4,4
6358, mountain, byg:howling_peaks, MONSTER, minecraft:spider,80,4,4
6405, jungle, byg:jacaranda_forest, MONSTER, minecraft:spider,80,4,4
5701, ocean, byg:lush_stacks, MONSTER, minecraft:spider,80,4,4
6490, taiga, byg:maple_taiga, MONSTER, minecraft:spider,80,4,4
6643, desert, byg:mojave_desert, MONSTER, minecraft:spider,80,4,4
6759, plains, byg:orchard, MONSTER, minecraft:spider,80,4,4
6846, plains, byg:prairie, MONSTER, minecraft:spider,80,4,4
8466, beach, byg:rainbow_beach, MONSTER, minecraft:spider,80,4,4
6926, forest, byg:red_oak_forest, MONSTER, minecraft:spider,80,4,4
7015, desert, byg:red_rock_valley, MONSTER, minecraft:spider,80,4,4
7633, forest, byg:redwood_thicket, MONSTER, minecraft:spider,80,4,4
7081, plains, byg:rose_fields, MONSTER, minecraft:spider,80,4,4
7330, icy, byg:shattered_glacier, MONSTER, minecraft:spider,80,4,4
7479, plains, byg:sierra_badlands, MONSTER, minecraft:spider,80,4,4
7553, extreme_hills, byg:skyris_vale, MONSTER, minecraft:spider,80,4,4
6187, plains, byg:temperate_grove, MONSTER, minecraft:spider,80,4,4
8247, forest, byg:temperate_rainforest, MONSTER, minecraft:spider,80,4,4
7961, jungle, byg:tropical_rainforest, MONSTER, minecraft:spider,80,4,4
8020, forest, byg:twilight_meadow, MONSTER, minecraft:spider,80,4,4
8103, forest, byg:weeping_witch_forest, MONSTER, minecraft:spider,80,4,4
8193, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:spider,80,4,4
8415, beach, byg:windswept_beach, MONSTER, minecraft:spider,80,4,4
8335, taiga, byg:zelkova_forest, MONSTER, minecraft:spider,80,4,4
9917, beach, graveyard_biomes:ancient_dead_coral_reef, MONSTER, minecraft:spider,80,4,4
9926, beach, graveyard_biomes:ancient_dead_coral_reef, MONSTER, minecraft:spider,80,4,4
9756, forest, graveyard_biomes:haunted_forest, MONSTER, minecraft:spider,80,4,4
9859, forest, graveyard_biomes:haunted_lakes, MONSTER, minecraft:spider,80,4,4
2060, mesa, minecraft:badlands, MONSTER, minecraft:spider,80,4,4
1973, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:spider,80,4,4
2939, beach, minecraft:beach, MONSTER, minecraft:spider,80,4,4
700, forest, minecraft:birch_forest, MONSTER, minecraft:spider,80,4,4
3528, ocean, minecraft:cold_ocean, MONSTER, minecraft:spider,80,4,4
788, forest, minecraft:dark_forest, MONSTER, minecraft:spider,80,4,4
3605, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:spider,80,4,4
3762, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider,80,4,4
3313, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider,80,4,4
3457, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider,80,4,4
356, desert, minecraft:desert, MONSTER, minecraft:spider,80,4,4
3890, underground, minecraft:dripstone_caves, MONSTER, minecraft:spider,80,4,4
2133, mesa, minecraft:eroded_badlands, MONSTER, minecraft:spider,80,4,4
609, forest, minecraft:flower_forest, MONSTER, minecraft:spider,80,4,4
518, forest, minecraft:forest, MONSTER, minecraft:spider,80,4,4
3682, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider,80,4,4
2553, mountain, minecraft:frozen_peaks, MONSTER, minecraft:spider,80,4,4
2861, river, minecraft:frozen_river, MONSTER, minecraft:spider,80,4,4
2382, forest, minecraft:grove, MONSTER, minecraft:spider,80,4,4
283, icy, minecraft:ice_spikes, MONSTER, minecraft:spider,80,4,4
2633, mountain, minecraft:jagged_peaks, MONSTER, minecraft:spider,80,4,4
1801, jungle, minecraft:jungle, MONSTER, minecraft:spider,80,4,4
3240, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider,80,4,4
3960, underground, minecraft:lush_caves, MONSTER, minecraft:spider,80,4,4
2292, mountain, minecraft:meadow, MONSTER, minecraft:spider,80,4,4
3386, ocean, minecraft:ocean, MONSTER, minecraft:spider,80,4,4
883, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider,80,4,4
971, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider,80,4,4
1054, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider,80,4,4
36, plains, minecraft:plains, MONSTER, minecraft:spider,80,4,4
2782, river, minecraft:river, MONSTER, minecraft:spider,80,4,4
1307, savanna, minecraft:savanna, MONSTER, minecraft:spider,80,4,4
1391, savanna, minecraft:savanna_plateau, MONSTER, minecraft:spider,80,4,4
3016, beach, minecraft:snowy_beach, MONSTER, minecraft:spider,80,4,4
209, icy, minecraft:snowy_plains, MONSTER, minecraft:spider,80,4,4
2472, mountain, minecraft:snowy_slopes, MONSTER, minecraft:spider,80,4,4
1223, taiga, minecraft:snowy_taiga, MONSTER, minecraft:spider,80,4,4
1888, jungle, minecraft:sparse_jungle, MONSTER, minecraft:spider,80,4,4
2713, mountain, minecraft:stony_peaks, MONSTER, minecraft:spider,80,4,4
3097, beach, minecraft:stony_shore, MONSTER, minecraft:spider,80,4,4
123, plains, minecraft:sunflower_plains, MONSTER, minecraft:spider,80,4,4
430, swamp, minecraft:swamp, MONSTER, minecraft:spider,80,4,4
1140, taiga, minecraft:taiga, MONSTER, minecraft:spider,80,4,4
3171, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider,80,4,4
1643, extreme_hills, minecraft:windswept_forest, MONSTER, minecraft:spider,80,4,4
1561, extreme_hills, minecraft:windswept_gravelly_hills, MONSTER, minecraft:spider,80,4,4
1479, extreme_hills, minecraft:windswept_hills, MONSTER, minecraft:spider,80,4,4
1721, savanna, minecraft:windswept_savanna, MONSTER, minecraft:spider,80,4,4
2205, mesa, minecraft:wooded_badlands, MONSTER, minecraft:spider,80,4,4
13829, underground, quark:glimmering_weald, MONSTER, minecraft:spider,80,4,4
10860, forest, regions_unexplored:alpha_grove, MONSTER, minecraft:spider,80,4,4
10915, mountain, regions_unexplored:arid_mountains, MONSTER, minecraft:spider,80,4,4
11340, plains, regions_unexplored:autumnal_fields, MONSTER, minecraft:spider,80,4,4
12047, forest, regions_unexplored:autumnal_maple_forest, MONSTER, minecraft:spider,80,4,4
11450, taiga, regions_unexplored:autumnal_mixed_taiga, MONSTER, minecraft:spider,80,4,4
10496, jungle, regions_unexplored:bamboo_forest, MONSTER, minecraft:spider,80,4,4
10556, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:spider,80,4,4
12736, plains, regions_unexplored:barley_fields, MONSTER, minecraft:spider,80,4,4
12345, swamp, regions_unexplored:bayou, MONSTER, minecraft:spider,80,4,4
9982, underground, regions_unexplored:bioshroom_caves, MONSTER, minecraft:spider,80,4,4
12510, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:spider,80,4,4
12892, taiga, regions_unexplored:boreal_forest, MONSTER, minecraft:spider,80,4,4
11064, taiga, regions_unexplored:canadian_forest, MONSTER, minecraft:spider,80,4,4
11235, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:spider,80,4,4
11175, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:spider,80,4,4
13668, taiga, regions_unexplored:cold_boreal_forest, MONSTER, minecraft:spider,80,4,4
13621, icy, regions_unexplored:cold_deciduous_forest, MONSTER, minecraft:spider,80,4,4
12680, river, regions_unexplored:cold_river, MONSTER, minecraft:spider,80,4,4
13560, forest, regions_unexplored:deciduous_forest, MONSTER, minecraft:spider,80,4,4
10281, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:spider,80,4,4
13270, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:spider,80,4,4
11624, swamp, regions_unexplored:fen, MONSTER, minecraft:spider,80,4,4
12453, swamp, regions_unexplored:flooded_plains, MONSTER, minecraft:spider,80,4,4
10717, plains, regions_unexplored:flower_field, MONSTER, minecraft:spider,80,4,4
12105, icy, regions_unexplored:frozen_forest, MONSTER, minecraft:spider,80,4,4
10448, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:spider,80,4,4
11681, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:spider,80,4,4
10133, swamp, regions_unexplored:giant_bayou, MONSTER, minecraft:spider,80,4,4
13724, taiga, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:spider,80,4,4
12290, plains, regions_unexplored:grassland, MONSTER, minecraft:spider,80,4,4
10231, beach, regions_unexplored:grassy_beach, MONSTER, minecraft:spider,80,4,4
12844, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:spider,80,4,4
13507, mountain, regions_unexplored:highland_fields, MONSTER, minecraft:spider,80,4,4
12152, icy, regions_unexplored:icy_desert, MONSTER, minecraft:spider,80,4,4
11999, icy, regions_unexplored:icy_heights, MONSTER, minecraft:spider,80,4,4
11013, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:spider,80,4,4
10613, plains, regions_unexplored:lupine_plains, MONSTER, minecraft:spider,80,4,4
10769, underground, regions_unexplored:lush_delta, MONSTER, minecraft:spider,80,4,4
10664, extreme_hills, regions_unexplored:lush_hills, MONSTER, minecraft:spider,80,4,4
11118, forest, regions_unexplored:maple_forest, MONSTER, minecraft:spider,80,4,4
13106, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:spider,80,4,4
11838, plains, regions_unexplored:meadow, MONSTER, minecraft:spider,80,4,4
13165, mountain, regions_unexplored:mountains, MONSTER, minecraft:spider,80,4,4
12623, river, regions_unexplored:muddy_river, MONSTER, minecraft:spider,80,4,4
13777, taiga, regions_unexplored:old_growth_boreal_forest, MONSTER, minecraft:spider,80,4,4
11564, jungle, regions_unexplored:old_growth_rainforest, MONSTER, minecraft:spider,80,4,4
10338, forest, regions_unexplored:orchard, MONSTER, minecraft:spider,80,4,4
11789, desert, regions_unexplored:outback, MONSTER, minecraft:spider,80,4,4
13218, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:spider,80,4,4
13054, mountain, regions_unexplored:pine_slopes, MONSTER, minecraft:spider,80,4,4
12791, plains, regions_unexplored:poppy_fields, MONSTER, minecraft:spider,80,4,4
12572, plains, regions_unexplored:prairie, MONSTER, minecraft:spider,80,4,4
10815, underground, regions_unexplored:prismachasm, MONSTER, minecraft:spider,80,4,4
11288, plains, regions_unexplored:pumpkin_fields, MONSTER, minecraft:spider,80,4,4
11503, jungle, regions_unexplored:rainforest, MONSTER, minecraft:spider,80,4,4
10027, underground, regions_unexplored:redstone_caves, MONSTER, minecraft:spider,80,4,4
13390, jungle, regions_unexplored:redwoods, MONSTER, minecraft:spider,80,4,4
13330, jungle, regions_unexplored:roofed_eucalyptus_forest, MONSTER, minecraft:spider,80,4,4
11742, desert, regions_unexplored:saguaro_desert, MONSTER, minecraft:spider,80,4,4
13002, plains, regions_unexplored:shrubland, MONSTER, minecraft:spider,80,4,4
12944, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:spider,80,4,4
13449, jungle, regions_unexplored:sparse_redwoods, MONSTER, minecraft:spider,80,4,4
10400, icy, regions_unexplored:spires, MONSTER, minecraft:spider,80,4,4
11889, plains, regions_unexplored:steppe, MONSTER, minecraft:spider,80,4,4
12231, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:spider,80,4,4
12400, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:spider,80,4,4
10071, jungle, regions_unexplored:tropics, MONSTER, minecraft:spider,80,4,4
11392, forest, regions_unexplored:willow_forest, MONSTER, minecraft:spider,80,4,4
10964, mountain, regions_unexplored:wooded_arid_mountains, MONSTER, minecraft:spider,80,4,4
11942, forest, regions_unexplored:wooded_steppe, MONSTER, minecraft:spider,80,4,4
5763, ocean, byg:lush_stacks, WATER_CREATURE, minecraft:squid,10,4,4
9978, beach, graveyard_biomes:ancient_dead_coral_reef, WATER_CREATURE, minecraft:squid,10,1,4
3590, ocean, minecraft:cold_ocean, WATER_CREATURE, minecraft:squid,10,1,4
3667, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, minecraft:squid,10,1,4
3825, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, minecraft:squid,10,1,4
3375, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid,10,1,4
3519, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid,10,1,4
3749, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid,10,1,4
2930, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid,10,1,4
3302, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid,10,1,2
3448, ocean, minecraft:ocean, WATER_CREATURE, minecraft:squid,10,1,4
2850, river, minecraft:river, WATER_CREATURE, minecraft:squid,10,1,4
3232, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid,10,4,4
12734, river, regions_unexplored:cold_river, WATER_CREATURE, minecraft:squid,10,1,4
12678, river, regions_unexplored:muddy_river, WATER_CREATURE, minecraft:squid,10,1,4
10131, jungle, regions_unexplored:tropics, WATER_CREATURE, minecraft:squid,10,1,4
6720, icy, byg:cardinal_tundra, MONSTER, minecraft:stray,80,4,4
7338, icy, byg:shattered_glacier, MONSTER, minecraft:stray,80,4,4
291, icy, minecraft:ice_spikes, MONSTER, minecraft:stray,80,4,4
217, icy, minecraft:snowy_plains, MONSTER, minecraft:stray,80,4,4
8946, nether, byg:arisian_undergrowth, CREATURE, minecraft:strider,60,1,2
